NAME,TIPOINSTIT,TIPOINSTI2,TIPOLOCALI,TIPOLOCAL2,TIPOUNIDAD,TIPOUNIDA0,TIPOTIPOLO,TIPOTIPOL0,TIPOSUBTIP,TIPOSUBTI0,TIPOENTIDA,TIPOENTID0,TIPOMUNICI,TIPOMUNIC0,TIPOJURISD,TIPOJURIS0,CLAVE,NUMCONSUL,NUMCAM,NOMBRE,DOMICILIO,ASENTAMIEN,COLONIA,NOINT,NOEXT,OBSDIREC,CODPOST,RESPONSABL,LADA,TELEFONO,EMAIL,FECHACONST,FECHAINICI,MARCA,MODELO,CAPACIDAD,TIPOUNID01,TIPOUNID02,TIPOCARAV,TIPOCARAV2,TIPOTIPO01,TIPOTIPO02,TIPOCONTRO,TIPOCONTR0,TIPOMOVUNI,TIPOMOVUN0,TIPOESTUNI,TIPOESTAUN,OBSERV,FECHAALTA,FECHAMOV,TIPONIVELA,TIPONIVEL0,TIPOACREDI,TIPOESTACR,TIPOESTAC0,TIPOUNI,TIPOUNI2,TIPOOBRA,TIPOOBRA2,LATITUD,LONGITUD,OID
JCSSA012660,SSA,SECRETARIA DE SALUD,1,LA BARCA,EA,ESTABLECIMIENTO DE APOYO,OFI,OFICINAS ADMINISTRATIVAS,NES,NO ESPECIFICADO,14,JALISCO,18,LA BARCA,4,LA BARCA,JCSSA012660,0,0,OFICINAS ADMINISTRATIVAS,AVENIDA ADOLFO RUIZ CORTINEZ,,SANTA MONICA EJIDAL,,29,AVENIDA ADOLFO RUIZ CORTINEZ 29  COL. SANTA MONICA EJIDAL,47910,DR. FELIPE ALEXANDRO GUZMAN PEREZ,393,9352580,,01/01/1992 12:00:00 a.m.,01/01/1992 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,30/08/2006 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,0,NO APLICA,NES,NAP,NO APLICA,2,URBANO,NES,NO ESPECIFICADO,20.2962,-102.543,26
JCSSA012812,SSA,SECRETARIA DE SALUD,1,LA BARCA,EA,ESTABLECIMIENTO DE APOYO,ALM,ALMACENES,NES,NO ESPECIFICADO,14,JALISCO,18,LA BARCA,4,LA BARCA,JCSSA012812,0,0,ALMACEN,AVENIDA ADOLFO RUIZ CORTINEZ,,SANTA MONICA EJIDAL,,29,AVENIDA ADOLFO RUIZ CORTINEZ 29  COL. SANTA MONICA EJIDAL,47910,L.I. FRANCISCO CHAVEZ MURILLO,393,9352580,,01/01/1992 12:00:00 a.m.,01/01/1992 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,30/08/2006 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,0,NO APLICA,NES,NAP,NO APLICA,2,URBANO,NES,NO ESPECIFICADO,20.2961,-102.543,27
JCSSA000935,SSA,SECRETARIA DE SALUD,8,LOS CANALES,CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,18,LA BARCA,4,LA BARCA,JCSSA000935,1,1,CENTRO DE SALUD CANALES,ALVARO OBREGON,,CENTRO,,8,ALVARO OBREGON 8  COL. CENTRO,47916,ENF. MICAELA NAPOLES NAPOLES,333,6584918,faguzper@hotmail.com,01/02/1981 12:00:00 a.m.,01/02/1981 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,1,RURAL,NES,NO ESPECIFICADO,20.4058,-102.618,28
JCSSA000940,SSA,SECRETARIA DE SALUD,9,EL CARMEN,CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,18,LA BARCA,4,LA BARCA,JCSSA000940,1,1,CENTRO DE SALUD EL CARMEN,DELFINO LOZANO,,CENTRO,,15,DELFINO LOZANO 15  COL. CENTRO,47910,ENF. JUANA VERONICA RODRIGUEZ SOLIS,393,9320244,faguzper@hotmail.com,01/11/1995 12:00:00 a.m.,01/11/1995 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,1,RURAL,NES,NO ESPECIFICADO,20.4091,-102.421,29
JCSSA000952,SSA,SECRETARIA DE SALUD,15,EL GOBERNADOR,CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,18,LA BARCA,4,LA BARCA,JCSSA000952,1,1,CENTRO DE SALUD EL GOBERNADOR,LOPEZ MATEOS,,CENTRO,,1,LOPEZ MATEOS 1  COL. CENTRO,47910,ENF. BLANCA ESTELA CALVILLO TRUJILLO,393,9310195,faguzper@hotmail.com,01/05/1995 12:00:00 a.m.,01/05/1995 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,1,RURAL,NES,NO ESPECIFICADO,20.3901,-102.455,30
JCSSA000964,SSA,SECRETARIA DE SALUD,17,GUADALUPE DEL LERMA,CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,18,LA BARCA,4,LA BARCA,JCSSA000964,1,2,CENTRO DE SALUD GUADALUPE DE LERMA,AVENIDA GUADALUPE,,CENTRO,,94,AVENIDA GUADALUPE 94  COL. CENTRO,47925,ENF. JUAN CARLOS AGUIRRE VERA,345,9325045,faguzper@hotmail.com,01/01/1998 12:00:00 a.m.,01/01/1998 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,1,RURAL,NES,NO ESPECIFICADO,20.3406,-102.361,31
JCSSA000976,SSA,SECRETARIA DE SALUD,26,LA PAZ DE ORDAZ,CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,18,LA BARCA,4,LA BARCA,JCSSA000976,1,1,CENTRO DE SALUD LA PAZ DE ORDAZ,DOCTOR FELIPE COVARRUBIAS,,CENTRO,,22,DOCTOR FELIPE COVARRUBIAS 22  COL. CENTRO,47910,ENF. LUCINA AVALOS AMEZCUA,393,9354099,faguzper@hotmail.com,01/01/1964 12:00:00 a.m.,01/01/1964 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,1,RURAL,NES,NO ESPECIFICADO,20.3442,-102.532,32
JCSSA000981,SSA,SECRETARIA DE SALUD,27,PORTEZUELO,CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,18,LA BARCA,4,LA BARCA,JCSSA000981,1,0,CENTRO DE SALUD PORTEZUELO,HIDALGO,,CENTRO,,755,HIDALGO 755  COL. CENTRO,47920,ENF. MA. DEL ROCIO COVARRUBIAS GUTIERREZ,393,9315121,faguzper@hotmail.com,01/02/1999 12:00:00 a.m.,01/01/1979 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,2,URBANO,NES,NO ESPECIFICADO,20.4139,-102.517,33
JCSSA000993,SSA,SECRETARIA DE SALUD,31,SAN ANTONIO DE RIVAS,CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,18,LA BARCA,4,LA BARCA,JCSSA000993,1,0,CENTRO DE SALUD SAN ANTONIO DE RIVAS,PRISCILIANO SANCHEZ,,CENTRO,,SIN NUMERO,PRISCILIANO SANCHEZ SIN NUMERO  COL. CENTRO,47910,ENF. YESENIA CERVANTES VALLADOLID,393,9310681,faguzper@hotmail.com,01/12/1997 12:00:00 a.m.,01/12/1997 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,1,RURAL,NES,NO ESPECIFICADO,20.35,-102.427,34
JCSSA001005,SSA,SECRETARIA DE SALUD,32,SAN FRANCISCO DE RIVAS,CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,18,LA BARCA,4,LA BARCA,JCSSA001005,1,0,CENTRO DE SALUD SAN FRANCISCO DE RIVAS,GONZALEZ ORTEGA,,CENTRO,,39,GONZALEZ ORTEGA 39  COL. CENTRO,47910,ENF. NORMA ANGELICA GONZALEZ BRISE NO,393,9359163,faguzper@hotmail.com,01/09/1993 12:00:00 a.m.,01/09/1993 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,1,RURAL,NES,NO ESPECIFICADO,20.3398,-102.569,35
JCSSA001010,SSA,SECRETARIA DE SALUD,33,SAN JOSE CASAS CAIDAS,CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,18,LA BARCA,4,LA BARCA,JCSSA001010,1,0,CENTRO DE SALUD SAN JOSE CASAS CAIDAS,HIDALGO,,CENTRO,,68,HIDALGO 68  COL. CENTRO,47925,ENF. MARIA MARTHA CASTELLANOS AGUILA,393,9351491,faguzper@hotmail.com,01/01/1968 12:00:00 a.m.,01/01/1968 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,1,RURAL,NES,NO ESPECIFICADO,20.4228,-102.441,36
JCSSA001022,SSA,SECRETARIA DE SALUD,34,SAN JOSE DE LAS MORAS,CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,18,LA BARCA,4,LA BARCA,JCSSA001022,1,0,CENTRO DE SALUD SAN JOSE DE LAS MORAS,FRANCISCO VILLA,,CENTRO,,25,FRANCISCO VILLA 25  COL. CENTRO,47910,ENF. ANGELICA BRISE NO HERNANDEZ,393,9359680,faguzper@hotmail.com,01/01/1986 12:00:00 a.m.,01/01/1986 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,1,RURAL,NES,NO ESPECIFICADO,20.3253,-102.592,37
JCSSA001034,SSA,SECRETARIA DE SALUD,37,SAN RAMON,CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,18,LA BARCA,4,LA BARCA,JCSSA001034,1,0,CENTRO DE SALUD SAN RAMON,A UN COSTADO DE BODEGAS CONASUPO,,CENTRO,,,A UN COSTADO DE BODEGAS CONASUPO  COL. CENTRO,47910,ENF. CARMEN LETICIA GONZALEZ CRUZ,393,9310277,faguzper@hotmail.com,01/08/1974 12:00:00 a.m.,01/08/1974 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,1,RURAL,NES,NO ESPECIFICADO,20.3547,-102.457,38
JCSSA001046,SSA,SECRETARIA DE SALUD,38,SANTA LUCIA,CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,18,LA BARCA,4,LA BARCA,JCSSA001046,1,0,CENTRO DE SALUD SANTA LUCIA,EMILIANO ZAPATA,,CENTRO,,83,EMILIANO ZAPATA 83  COL. CENTRO,47925,ENF. ROSALIA REYES SALAZAR,345,9325284,faguzper@hotmail.com,01/12/2001 12:00:00 a.m.,01/12/2001 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,1,RURAL,NES,NO ESPECIFICADO,20.3635,-102.372,39
JCSSA001051,SSA,SECRETARIA DE SALUD,40,ZALAMEA,CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,18,LA BARCA,4,LA BARCA,JCSSA001051,1,0,CENTRO DE SALUD ZALAMEA,LAZARO CARDENAS,,CENTRO,,20,LAZARO CARDENAS 20  COL. CENTRO,47910,ENF. MARTHA FRANCO MEJIA,393,9353571,faguzper@hotmail.com,01/08/1974 12:00:00 a.m.,01/08/1974 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,1,RURAL,NES,NO ESPECIFICADO,20.3174,-102.508,40
JCSSA001063,SSA,SECRETARIA DE SALUD,60,VILLA DE GARCIA MARQUEZ (EL TARENGO NUEVO),CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,18,LA BARCA,4,LA BARCA,JCSSA001063,1,1,CENTRO DE SALUD VILLA GARCIA MARQUEZ,PRISCILIANO SANCHEZ,,CENTRO,,95,PRISCILIANO SANCHEZ 95  COL. CENTRO,47920,ENF. CENOVIA VARGAS BA NUELOS,391,9315256,faguzper@hotmail.com,01/06/1994 12:00:00 a.m.,01/06/1994 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,1,RURAL,NES,NO ESPECIFICADO,20.4304,-102.492,41
JCSSA001792,SSA,SECRETARIA DE SALUD,1,CHAPALA,CE,UNIDAD DE CONSULTA EXTERNA,F,URBANO DE 03 NUCLEOS BASICOS,NES,NO ESPECIFICADO,14,JALISCO,30,CHAPALA,4,LA BARCA,JCSSA001792,4,0,CENTRO DE SALUD CHAPALA,FLAVIO ROMERO DE VELAZCO,,CENTRO,,406,FLAVIO ROMERO DE VELAZCO 406  COL. CENTRO,45900,DR. JOSE DE JESUS GONZALEZ RODRIGUEZ,376,7652623,faguzper@hotmail.com,01/09/1984 12:00:00 a.m.,01/09/1984 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,2,URBANO,NES,NO ESPECIFICADO,20.2919,-103.188,42
JCSSA001804,SSA,SECRETARIA DE SALUD,2,AJIJIC,CE,UNIDAD DE CONSULTA EXTERNA,B,RURAL DE 02 NUCLEOS BASICOS,NES,NO ESPECIFICADO,14,JALISCO,30,CHAPALA,4,LA BARCA,JCSSA001804,2,0,CENTRO DE SALUD AJIJIC,OCAMPO,,CENTRO,,102,OCAMPO 102  COL. CENTRO,45920,DR. ROBERTO VAZQUEZ GRACIANO,376,7664862,faguzper@hotmail.com,01/09/1976 12:00:00 a.m.,01/09/1976 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,2,URBANO,NES,NO ESPECIFICADO,20.2981,-103.269,43
JCSSA012992,SSA,SECRETARIA DE SALUD,3,ATOTONILQUILLO,CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,30,CHAPALA,4,LA BARCA,JCSSA012992,1,3,CENTRO DE SALUD ATOTONILQUILLO,JUAREZ,,CENTRO,,80 A,JUAREZ 80A   COL. CENTRO,45930,ENF. MARIANA GABRIELA OROZCO AVILA,393,1015525,faguzper@hotmail.com,01/10/2006 12:00:00 a.m.,26/09/2006 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,08/11/2006 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,2,URBANO,NES,NO ESPECIFICADO,20.393,-103.129,44
JCSSA001816,SSA,SECRETARIA DE SALUD,5,SAN ANTONIO TLAYACAPAN,CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,30,CHAPALA,4,LA BARCA,JCSSA001816,1,0,CENTRO DE SALUD SAN ANTONIO TLAYACAPAN,JESUS GARCIA,,CENTRO,,4,JESUS GARCIA 4  COL. CENTRO,45915,ENF. MA. GABRIELA HERNANDEZ ORTEGA,999,9999999,faguzper@hotmail.com,01/08/2005 12:00:00 a.m.,01/08/1990 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,2,URBANO,NES,NO ESPECIFICADO,20.2918,-103.241,45
JCSSA001821,SSA,SECRETARIA DE SALUD,6,SAN NICOLAS DE IBARRA,CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,30,CHAPALA,4,LA BARCA,JCSSA001821,1,0,CENTRO DE SALUD SAN NICOLAS DE IBARRA,REAL,,CENTRO,,1:00 AM,REAL 1A  COL. CENTRO,45940,ENF. MARGARITA REYES REYES,376,7635011,faguzper@hotmail.com,01/02/1981 12:00:00 a.m.,01/02/1981 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,1,RURAL,NES,NO ESPECIFICADO,20.3303,-103.13,46
JCSSA001833,SSA,SECRETARIA DE SALUD,7,SANTA CRUZ DE LA SOLEDAD,CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,30,CHAPALA,4,LA BARCA,JCSSA001833,1,0,CENTRO DE SALUD SANTA CRUZ DE LA SOLEDAD,FERNANDO RIVERA,,CENTRO,,308,FERNANDO RIVERA 308  COL. CENTRO,45935,ENF. MARIBEL FLORES RODRIGUEZ,376,7652845,faguzper@hotmail.com,01/11/1989 12:00:00 a.m.,01/11/1989 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,1,RURAL,NES,NO ESPECIFICADO,20.3184,-103.158,47
JCSSA001920,SSA,SECRETARIA DE SALUD,1,DEGOLLADO,CE,UNIDAD DE CONSULTA EXTERNA,C,RURAL DE 03 NUCLEOS BASICOS Y MAS,NES,NO ESPECIFICADO,14,JALISCO,33,DEGOLLADO,4,LA BARCA,JCSSA001920,4,3,CENTRO DE SALUD DEGOLLADO,MORELOS 255,,CENTRO,,255,MORELOS 255  COL. CENTRO,47980,DR. CARLOS MEZA ROSAS,345,9370076,faguzper@hotmail.com,01/02/2009 12:00:00 a.m.,01/09/1962 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,2,URBANO,NES,NO ESPECIFICADO,20.4474,-102.139,48
JCSSA001932,SSA,SECRETARIA DE SALUD,1,DEGOLLADO,CE,UNIDAD DE CONSULTA EXTERNA,P,UNIDAD MOVIL,NES,NO ESPECIFICADO,14,JALISCO,33,DEGOLLADO,4,LA BARCA,JCSSA001932,2,0,MODULO DEGOLLADO,MORELOS 255,,CENTRO,,255,MORELOS 255  COL. CENTRO,47980,ENF. MARTHA CELINA ANAYA ROJO,345,9370076,anabetty_74@hotmail.com,,01/01/1997 12:00:00 a.m.,TORNADO,2005,700,4,OTRO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE QUEDO LA ABREVIACION DE COLONIA (COL.),31/12/2005 12:00:00 a.m.,02/04/2012 12:00:00 a.m.,1,PRIMER NIVEL,NES,NAP,NO APLICA,2,URBANO,NES,NO ESPECIFICADO,20.4474,-102.139,49
JCSSA001944,SSA,SECRETARIA DE SALUD,1,DEGOLLADO,CE,UNIDAD DE CONSULTA EXTERNA,P,UNIDAD MOVIL,NES,NO ESPECIFICADO,14,JALISCO,33,DEGOLLADO,4,LA BARCA,JCSSA001944,1,0,UNIDAD MOVIL DEGOLLADO II,MORELOS 255,,CENTRO,,255,MORELOS 255  COL. CENTRO,47980,EFRO. ENRIQUE DIAZ BRISE NO,345,9370026,anabetty_74@hotmail.com,,01/12/2002 12:00:00 a.m.,RANGER XL,2007,1077,4,OTRO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE QUEDO LA ABREVIACION DE COLONIA (COL.),31/12/2005 12:00:00 a.m.,02/04/2012 12:00:00 a.m.,1,PRIMER NIVEL,NES,NAP,NO APLICA,2,URBANO,NES,NO ESPECIFICADO,20.4475,-102.14,50
JCSSA001956,SSA,SECRETARIA DE SALUD,14,BUENOS AIRES,CE,UNIDAD DE CONSULTA EXTERNA,A,RURAL DE 01 NUCLEO BASICO,NES,NO ESPECIFICADO,14,JALISCO,33,DEGOLLADO,4,LA BARCA,JCSSA001956,1,1,CENTRO DE SALUD BUENOS AIRES,MANUEL CERVANTES CORNEJO,,CENTRO,,,MANUEL CERVANTES CORNEJO  COL. CENTRO,47990,DR. CARLOS MEZA ROSAS,345,9371839,faguzper@hotmail.com,01/10/1996 12:00:00 a.m.,01/10/1996 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,1,RURAL,NES,NO ESPECIFICADO,20.3838,-102.176,51
JCSSA001961,SSA,SECRETARIA DE SALUD,38,HUASCATO,CE,UNIDAD DE CONSULTA EXTERNA,B,RURAL DE 02 NUCLEOS BASICOS,NES,NO ESPECIFICADO,14,JALISCO,33,DEGOLLADO,4,LA BARCA,JCSSA001961,1,1,CENTRO DE SALUD HUASCATO,HIDALGO,,CENTRO,,SIN NUMERO,HIDALGO SIN NUMERO  COL. CENTRO,47990,DR. FCO. JAVIER LEDESMA SOLIS,345,9181557,faguzper@hotmail.com,01/01/1989 12:00:00 a.m.,01/01/1989 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,1,RURAL,NES,NO ESPECIFICADO,20.4791,-102.25,52
JCSSA002970,SSA,SECRETARIA DE SALUD,1,JAMAY,CE,UNIDAD DE CONSULTA EXTERNA,C,RURAL DE 03 NUCLEOS BASICOS Y MAS,NES,NO ESPECIFICADO,14,JALISCO,47,JAMAY,4,LA BARCA,JCSSA002970,7,4,CENTRO DE SALUD JAMAY,5 DE MAYO,,CENTRO,,204,5 DE MAYO 204  COL. CENTRO,44900,DRA. MA. GUADALUPE GARCIA RAMIREZ,392,9240864,faguzper@hotmail.com,01/06/1960 12:00:00 a.m.,01/06/1960 12:00:00 a.m.,,,,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,NES,NO ESPECIFICADO,C,CAMBIO,C,CAMBIO,1,EN OPERACION,SE ACTUALIZARON DATOS,31/12/2005 12:00:00 a.m.,10/05/2011 12:00:00 a.m.,1,PRIMER NIVEL,1,1,ACREDITADA,2,URBANO,NES,NO ESPECIFICADO,20.2946,-102.713,53
